id,sex,poor,education
11814,2,1,8
11815,2,0,13
11816,2,0,15
11817,1,0,12
11818,2,1,10
11819,2,0,14
11820,1,0,16
11822,1,0,12
11823,1,0,16
11825,1,0,12
11827,2,1,12
11829,1,0,12
11831,2,0,15
11833,1,1,13
11835,2,0,16
11836,1,0,12
11837,1,1,12
11839,2,0,12
11841,1,0,13
11842,2,0,15
11844,1,0,16
11845,2,0,14
11846,1,0,12
11848,2,0,16
11849,1,0,12
11850,2,0,8
11851,2,0,14
11854,2,0,16
11857,1,0,13
11860,1,0,12
11861,2,0,9
11863,1,0,14
11864,1,0,12
11868,2,0,16
11869,2,0,14
11870,2,0,16
11871,2,0,15
11872,1,0,14
11873,2,0,14
11874,2,0,14
11875,1,0,12
11876,2,0,12
11878,2,1,12
11880,1,0,12
11885,2,0,11
11888,1,0,12
11889,1,0,17
11890,1,0,6
11891,2,1,12
11892,1,0,14
11893,1,0,19
11894,2,0,13
11898,2,0,16
11899,2,0,17
11901,2,0,14
11902,2,0,15
11904,1,0,10
11905,2,0,15
11909,2,0,12
11910,2,0,13
11911,1,0,13
11913,1,0,12
11914,1,0,10
11915,2,1,14
11916,2,0,18
11917,1,0,12
11918,2,0,17
11919,2,1,16
11922,2,0,16
11923,2,0,14
11924,1,0,13
11925,1,0,12
11926,1,0,12
11927,2,0,12
11929,2,0,19
11931,2,0,16
11932,2,1,14
11933,2,1,12
11934,1,0,12
11939,1,0,12
11940,2,0,12
11941,1,0,13
11942,1,0,12
11945,1,0,13
11947,1,0,12
11948,2,1,12
11949,2,0,12
11950,2,1,12
11951,2,1,12
11952,1,1,9
11953,2,0,12
11955,2,0,14
11956,1,0,12
11958,2,0,12
11960,1,0,17
11966,2,0,18
11967,2,1,15
11969,1,1,12
11972,1,0,20
11980,2,0,12
11981,2,0,12
11987,2,0,14
11993,2,0,12
11994,1,0,12
11997,1,0,13
11998,1,0,18
12000,2,0,12
12004,2,0,16
12005,2,0,15
12006,1,0,16
12008,1,0,12
12009,1,0,12
12012,1,0,14
12014,1,0,16
12015,2,0,11
12016,1,0,16
12018,2,0,12
12019,1,0,12
12021,2,0,14
12022,2,0,12
12023,1,0,17
12029,2,0,12
12031,1,0,12
12032,2,0,12
12034,2,0,16
12035,2,0,13
12036,2,0,15
12037,2,0,12
12039,1,0,12
12041,1,0,12
12042,2,0,12
12043,1,1,12
12044,1,0,18
12045,1,0,20
12047,2,0,16
12048,2,0,14
12052,2,0,15
12054,2,0,16
12057,2,0,12
12058,2,0,12
12061,2,0,13
12063,2,0,19
12064,1,0,20
12065,1,0,10
12066,2,0,14
12067,1,0,17
12068,1,0,16
12069,1,0,16
12070,2,0,15
12072,1,0,12
12073,2,0,12
12074,1,0,12
12075,1,0,16
12076,2,0,12
12080,1,0,12
12081,1,0,12
12082,1,1,12
12083,2,0,12
12084,1,0,12
12085,2,0,12
12087,2,0,13
12088,1,0,16
12089,1,0,20
12090,1,0,12
12091,1,0,9
12092,2,0,16
12093,1,0,12
12094,2,0,12
12097,2,0,12
12098,2,0,14
12100,1,0,12
12101,1,0,20
12104,2,0,15
12105,1,1,14
12106,1,0,18
12107,1,0,12
12108,2,0,14
12110,1,0,16
12111,1,0,16
12115,2,1,12
12116,1,0,16
12119,1,0,18
12120,2,0,12
12122,1,0,8
12123,2,0,12
12125,1,0,12
12127,1,0,12
12128,2,0,12
12129,1,0,16
12130,2,0,12
12133,1,1,12
12135,2,0,10
12136,2,0,8
12137,2,0,12
12138,2,0,12
12139,1,0,12
12140,2,0,13
12141,1,0,13
12143,1,0,11
12144,1,0,12
12147,2,1,16
12149,2,0,18
12150,2,0,16
12153,2,0,16
12156,1,0,16
12162,2,0,12
12163,1,0,16
12172,2,1,8
12175,1,1,14
12177,2,1,12
12178,1,0,10
12179,1,0,16
12181,2,0,15
12182,1,0,14
12184,1,0,12
12186,1,0,12
12188,2,0,12
12189,1,0,12
12191,2,1,10
12193,2,0,15
12194,2,0,12
12196,1,0,12
12199,1,0,12
12201,2,1,12
12202,1,1,12
12204,1,0,10
12206,1,0,18
12208,2,0,17
12210,2,0,12
12217,2,1,11
12218,1,0,12
12220,1,0,12
12222,2,1,10
12223,1,0,12
12226,1,1,11
12227,1,0,12
12228,2,0,12
12240,2,0,12
12241,2,0,12
12246,2,0,18
12254,2,0,14
12256,1,0,15
12259,1,0,16
12260,1,0,18
12278,2,1,12
12281,2,0,12
12284,2,0,18
12300,1,0,9
12303,2,0,12
12304,2,1,11
12305,1,0,11
12514,2,1,12
12515,2,0,10
12516,2,1,12
12517,1,0,15
12558,2,1,12
12566,2,0,14
12588,2,0,12
12589,1,0,13
12648,1,0,15
12652,1,0,12
12659,1,0,16
12663,1,0,13
12667,2,0,14
